"Strains","row_id","Plate","PD2_blank","PD2Ca_blank","Variable","OD","Treatment","Day","Dataset"
"TemeculaL",4,1,0.1075,0.107,"X12",0.175,"PD2+Ca",6,"Set A"
"IVIA53872",5,1,0.1075,0.107,"X1",0.2665,"PD2",6,"Set A"
"IVIA53872",5,1,0.1075,0.107,"X2",0.2635,"PD2",6,"Set A"
"IVIA53872",5,1,0.1075,0.107,"X3",0.2805,"PD2",6,"Set A"
"IVIA53872",5,1,0.1075,0.107,"X4",0.2965,"PD2",6,"Set A"
"IVIA53872",5,1,0.1075,0.107,"X5",0.2985,"PD2",6,"Set A"
"IVIA53872",5,1,0.1075,0.107,"X6",0.2895,"PD2",6,"Set A"
"IVIA53872",5,1,0.1075,0.107,"X7",0.294,"PD2+Ca",6,"Set A"
"IVIA53872",5,1,0.1075,0.107,"X8",0.278,"PD2+Ca",6,"Set A"
"IVIA53872",5,1,0.1075,0.107,"X9",0.256,"PD2+Ca",6,"Set A"
"IVIA53872",5,1,0.1075,0.107,"X10",0.286,"PD2+Ca",6,"Set A"
"IVIA53872",5,1,0.1075,0.107,"X11",0.25,"PD2+Ca",6,"Set A"
"IVIA53872",5,1,0.1075,0.107,"X12",0.267,"PD2+Ca",6,"Set A"
"XF3348",6,1,0.1075,0.107,"X1",0.0935,"PD2",6,"Set A"
"XF3348",6,1,0.1075,0.107,"X2",0.0945,"PD2",6,"Set A"
"XF3348",6,1,0.1075,0.107,"X3",0.0825,"PD2",6,"Set A"
"XF3348",6,1,0.1075,0.107,"X4",0.1005,"PD2",6,"Set A"
"XF3348",6,1,0.1075,0.107,"X5",0.0825,"PD2",6,"Set A"
"XF3348",6,1,0.1075,0.107,"X6",0.0935,"PD2",6,"Set A"
"XF3348",6,1,0.1075,0.107,"X7",0.107,"PD2+Ca",6,"Set A"
"XF3348",6,1,0.1075,0.107,"X8",0.101,"PD2+Ca",6,"Set A"
"XF3348",6,1,0.1075,0.107,"X9",0.12,"PD2+Ca",6,"Set A"
"XF3348",6,1,0.1075,0.107,"X10",0.112,"PD2+Ca",6,"Set A"
"XF3348",6,1,0.1075,0.107,"X11",0.107,"PD2+Ca",6,"Set A"
"XF3348",6,1,0.1075,0.107,"X12",0.105,"PD2+Ca",6,"Set A"
"IVIA5901",7,1,0.1075,0.107,"X1",0.1955,"PD2",6,"Set A"
"IVIA5901",7,1,0.1075,0.107,"X2",0.2135,"PD2",6,"Set A"
"IVIA5901",7,1,0.1075,0.107,"X3",0.2245,"PD2",6,"Set A"
"IVIA5901",7,1,0.1075,0.107,"X4",0.2165,"PD2",6,"Set A"
"IVIA5901",7,1,0.1075,0.107,"X5",0.2255,"PD2",6,"Set A"
"IVIA5901",7,1,0.1075,0.107,"X6",0.1935,"PD2",6,"Set A"
"IVIA5901",7,1,0.1075,0.107,"X7",0.197,"PD2+Ca",6,"Set A"
"IVIA5901",7,1,0.1075,0.107,"X8",0.2,"PD2+Ca",6,"Set A"
"IVIA5901",7,1,0.1075,0.107,"X9",0.2,"PD2+Ca",6,"Set A"
"IVIA5901",7,1,0.1075,0.107,"X10",0.179,"PD2+Ca",6,"Set A"
"IVIA5901",7,1,0.1075,0.107,"X11",0.178,"PD2+Ca",6,"Set A"
"IVIA5901",7,1,0.1075,0.107,"X12",0.185,"PD2+Ca",6,"Set A"
"WM1-1",12,2,0.103833333333333,0.1035,"X1",0.0361666666666667,"PD2",6,"Set A"
"WM1-1",12,2,0.103833333333333,0.1035,"X2",0.0331666666666667,"PD2",6,"Set A"
"WM1-1",12,2,0.103833333333333,0.1035,"X3",0.0331666666666667,"PD2",6,"Set A"
"WM1-1",12,2,0.103833333333333,0.1035,"X4",0.0341666666666667,"PD2",6,"Set A"
"WM1-1",12,2,0.103833333333333,0.1035,"X5",0.0341666666666667,"PD2",6,"Set A"
"WM1-1",12,2,0.103833333333333,0.1035,"X6",0.0271666666666667,"PD2",6,"Set A"
"WM1-1",12,2,0.103833333333333,0.1035,"X7",0.0325,"PD2+Ca",6,"Set A"
"WM1-1",12,2,0.103833333333333,0.1035,"X8",0.0315,"PD2+Ca",6,"Set A"
"WM1-1",12,2,0.103833333333333,0.1035,"X9",0.0355,"PD2+Ca",6,"Set A"
"WM1-1",12,2,0.103833333333333,0.1035,"X10",0.0295,"PD2+Ca",6,"Set A"
"WM1-1",12,2,0.103833333333333,0.1035,"X11",0.0325,"PD2+Ca",6,"Set A"
"WM1-1",12,2,0.103833333333333,0.1035,"X12",0.0345,"PD2+Ca",6,"Set A"
"B3SN17.2",13,2,0.103833333333333,0.1035,"X1",0.149166666666667,"PD2",6,"Set A"
"B3SN17.2",13,2,0.103833333333333,0.1035,"X2",0.160166666666667,"PD2",6,"Set A"
"B3SN17.2",13,2,0.103833333333333,0.1035,"X3",0.151166666666667,"PD2",6,"Set A"
"B3SN17.2",13,2,0.103833333333333,0.1035,"X4",0.166166666666667,"PD2",6,"Set A"
"B3SN17.2",13,2,0.103833333333333,0.1035,"X5",0.168166666666667,"PD2",6,"Set A"
"B3SN17.2",13,2,0.103833333333333,0.1035,"X6",0.165166666666667,"PD2",6,"Set A"
"B3SN17.2",13,2,0.103833333333333,0.1035,"X7",0.1475,"PD2+Ca",6,"Set A"
"B3SN17.2",13,2,0.103833333333333,0.1035,"X8",0.1495,"PD2+Ca",6,"Set A"
"B3SN17.2",13,2,0.103833333333333,0.1035,"X9",0.1575,"PD2+Ca",6,"Set A"
"B3SN17.2",13,2,0.103833333333333,0.1035,"X10",0.1525,"PD2+Ca",6,"Set A"
"B3SN17.2",13,2,0.103833333333333,0.1035,"X11",0.1495,"PD2+Ca",6,"Set A"
"B3SN17.2",13,2,0.103833333333333,0.1035,"X12",0.1505,"PD2+Ca",6,"Set A"
"TemeculaL",14,2,0.103833333333333,0.1035,"X1",0.137166666666667,"PD2",6,"Set A"
"TemeculaL",14,2,0.103833333333333,0.1035,"X2",0.140166666666667,"PD2",6,"Set A"
"TemeculaL",14,2,0.103833333333333,0.1035,"X3",0.144166666666667,"PD2",6,"Set A"
"TemeculaL",14,2,0.103833333333333,0.1035,"X4",0.142166666666667,"PD2",6,"Set A"
"TemeculaL",14,2,0.103833333333333,0.1035,"X5",0.125166666666667,"PD2",6,"Set A"
"TemeculaL",14,2,0.103833333333333,0.1035,"X6",0.129166666666667,"PD2",6,"Set A"
"TemeculaL",14,2,0.103833333333333,0.1035,"X7",0.1795,"PD2+Ca",6,"Set A"
"TemeculaL",14,2,0.103833333333333,0.1035,"X8",0.1775,"PD2+Ca",6,"Set A"
"TemeculaL",14,2,0.103833333333333,0.1035,"X9",0.1855,"PD2+Ca",6,"Set A"
"TemeculaL",14,2,0.103833333333333,0.1035,"X10",0.1795,"PD2+Ca",6,"Set A"
"TemeculaL",14,2,0.103833333333333,0.1035,"X11",0.1705,"PD2+Ca",6,"Set A"
"TemeculaL",14,2,0.103833333333333,0.1035,"X12",0.1615,"PD2+Ca",6,"Set A"
"IVIA53872",15,2,0.103833333333333,0.1035,"X1",0.293166666666667,"PD2",6,"Set A"
"IVIA53872",15,2,0.103833333333333,0.1035,"X2",0.286166666666667,"PD2",6,"Set A"
"IVIA53872",15,2,0.103833333333333,0.1035,"X3",0.288166666666667,"PD2",6,"Set A"
"IVIA53872",15,2,0.103833333333333,0.1035,"X4",0.307166666666667,"PD2",6,"Set A"
"IVIA53872",15,2,0.103833333333333,0.1035,"X5",0.295166666666667,"PD2",6,"Set A"
"IVIA53872",15,2,0.103833333333333,0.1035,"X6",0.310166666666667,"PD2",6,"Set A"
"IVIA53872",15,2,0.103833333333333,0.1035,"X7",0.3035,"PD2+Ca",6,"Set A"
"IVIA53872",15,2,0.103833333333333,0.1035,"X8",0.3005,"PD2+Ca",6,"Set A"
"IVIA53872",15,2,0.103833333333333,0.1035,"X9",0.3065,"PD2+Ca",6,"Set A"
"IVIA53872",15,2,0.103833333333333,0.1035,"X10",0.2995,"PD2+Ca",6,"Set A"
"IVIA53872",15,2,0.103833333333333,0.1035,"X11",0.2785,"PD2+Ca",6,"Set A"
"IVIA53872",15,2,0.103833333333333,0.1035,"X12",0.2625,"PD2+Ca",6,"Set A"
"XF3348",16,2,0.103833333333333,0.1035,"X1",0.0981666666666667,"PD2",6,"Set A"
"XF3348",16,2,0.103833333333333,0.1035,"X2",0.0921666666666667,"PD2",6,"Set A"
"XF3348",16,2,0.103833333333333,0.1035,"X3",0.0991666666666667,"PD2",6,"Set A"
"XF3348",16,2,0.103833333333333,0.1035,"X4",0.100166666666667,"PD2",6,"Set A"
"XF3348",16,2,0.103833333333333,0.1035,"X5",0.0971666666666667,"PD2",6,"Set A"
"XF3348",16,2,0.103833333333333,0.1035,"X6",0.102166666666667,"PD2",6,"Set A"
"XF3348",16,2,0.103833333333333,0.1035,"X7",0.1055,"PD2+Ca",6,"Set A"
"XF3348",16,2,0.103833333333333,0.1035,"X8",0.0945,"PD2+Ca",6,"Set A"
"XF3348",16,2,0.103833333333333,0.1035,"X9",0.0985,"PD2+Ca",6,"Set A"
"XF3348",16,2,0.103833333333333,0.1035,"X10",0.1085,"PD2+Ca",6,"Set A"
"XF3348",16,2,0.103833333333333,0.1035,"X11",0.1055,"PD2+Ca",6,"Set A"
"XF3348",16,2,0.103833333333333,0.1035,"X12",0.0985,"PD2+Ca",6,"Set A"
"IVIA5901",17,2,0.103833333333333,0.1035,"X1",0.203166666666667,"PD2",6,"Set A"
"IVIA5901",17,2,0.103833333333333,0.1035,"X2",0.198166666666667,"PD2",6,"Set A"
"IVIA5901",17,2,0.103833333333333,0.1035,"X3",0.209166666666667,"PD2",6,"Set A"
"IVIA5901",17,2,0.103833333333333,0.1035,"X4",0.172166666666667,"PD2",6,"Set A"
"IVIA5901",17,2,0.103833333333333,0.1035,"X5",0.200166666666667,"PD2",6,"Set A"
"IVIA5901",17,2,0.103833333333333,0.1035,"X6",0.197166666666667,"PD2",6,"Set A"
"IVIA5901",17,2,0.103833333333333,0.1035,"X7",0.1725,"PD2+Ca",6,"Set A"
"IVIA5901",17,2,0.103833333333333,0.1035,"X8",0.1645,"PD2+Ca",6,"Set A"
"IVIA5901",17,2,0.103833333333333,0.1035,"X9",0.1615,"PD2+Ca",6,"Set A"
"IVIA5901",17,2,0.103833333333333,0.1035,"X10",0.1425,"PD2+Ca",6,"Set A"
"IVIA5901",17,2,0.103833333333333,0.1035,"X11",0.1415,"PD2+Ca",6,"Set A"
"IVIA5901",17,2,0.103833333333333,0.1035,"X12",0.1725,"PD2+Ca",6,"Set A"
"WM1-1",22,3,0.107833333333333,0.106083333333333,"X1",0.268166666666667,"PD2",6,"Set A"
"WM1-1",22,3,0.107833333333333,0.106083333333333,"X2",0.0441666666666667,"PD2",6,"Set A"
"WM1-1",22,3,0.107833333333333,0.106083333333333,"X3",0.0361666666666667,"PD2",6,"Set A"
"WM1-1",22,3,0.107833333333333,0.106083333333333,"X4",0.0391666666666667,"PD2",6,"Set A"
"WM1-1",22,3,0.107833333333333,0.106083333333333,"X5",0.0411666666666667,"PD2",6,"Set A"
"WM1-1",22,3,0.107833333333333,0.106083333333333,"X6",0.0371666666666667,"PD2",6,"Set A"
"WM1-1",22,3,0.107833333333333,0.106083333333333,"X7",0.0349166666666667,"PD2+Ca",6,"Set A"
"WM1-1",22,3,0.107833333333333,0.106083333333333,"X8",0.0309166666666667,"PD2+Ca",6,"Set A"
"WM1-1",22,3,0.107833333333333,0.106083333333333,"X9",0.0339166666666667,"PD2+Ca",6,"Set A"
"WM1-1",22,3,0.107833333333333,0.106083333333333,"X10",0.0319166666666667,"PD2+Ca",6,"Set A"
"WM1-1",22,3,0.107833333333333,0.106083333333333,"X11",0.0429166666666667,"PD2+Ca",6,"Set A"
"WM1-1",22,3,0.107833333333333,0.106083333333333,"X12",0.0349166666666667,"PD2+Ca",6,"Set A"
"B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X1",0.125166666666667,"PD2",6,"Set A"
"B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X2",0.146166666666667,"PD2",6,"Set A"
"B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X3",0.163166666666667,"PD2",6,"Set A"
"B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X4",0.172166666666667,"PD2",6,"Set A"
"B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X5",0.171166666666667,"PD2",6,"Set A"
"B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X6",0.164166666666667,"PD2",6,"Set A"
"B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X7",0.180916666666667,"PD2+Ca",6,"Set A"
"B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X8",0.173916666666667,"PD2+Ca",6,"Set A"
"B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X9",0.176916666666667,"PD2+Ca",6,"Set A"
"B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X10",0.185916666666667,"PD2+Ca",6,"Set A"
"B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X11",0.172916666666667,"PD2+Ca",6,"Set A"
"B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X12",0.163916666666667,"PD2+Ca",6,"Set A"
"TemeculaL",24,3,0.107833333333333,0.106083333333333,"X1",0.121166666666667,"PD2",6,"Set A"
"TemeculaL",24,3,0.107833333333333,0.106083333333333,"X2",0.145166666666667,"PD2",6,"Set A"
"TemeculaL",24,3,0.107833333333333,0.106083333333333,"X3",0.151166666666667,"PD2",6,"Set A"
"TemeculaL",24,3,0.107833333333333,0.106083333333333,"X4",0.119166666666667,"PD2",6,"Set A"
"TemeculaL",24,3,0.107833333333333,0.106083333333333,"X5",0.108166666666667,"PD2",6,"Set A"
"TemeculaL",24,3,0.107833333333333,0.106083333333333,"X6",0.113166666666667,"PD2",6,"Set A"
"TemeculaL",24,3,0.107833333333333,0.106083333333333,"X7",0.191916666666667,"PD2+Ca",6,"Set A"
"TemeculaL",24,3,0.107833333333333,0.106083333333333,"X8",0.193916666666667,"PD2+Ca",6,"Set A"
"TemeculaL",24,3,0.107833333333333,0.106083333333333,"X9",0.189916666666667,"PD2+Ca",6,"Set A"
"TemeculaL",24,3,0.107833333333333,0.106083333333333,"X10",0.189916666666667,"PD2+Ca",6,"Set A"
"TemeculaL",24,3,0.107833333333333,0.106083333333333,"X11",0.182916666666667,"PD2+Ca",6,"Set A"
"TemeculaL",24,3,0.107833333333333,0.106083333333333,"X12",0.168916666666667,"PD2+Ca",6,"Set A"
"IVIA53872",25,3,0.107833333333333,0.106083333333333,"X1",0.268166666666667,"PD2",6,"Set A"
"IVIA53872",25,3,0.107833333333333,0.106083333333333,"X2",0.299166666666667,"PD2",6,"Set A"
"IVIA53872",25,3,0.107833333333333,0.106083333333333,"X3",0.315166666666667,"PD2",6,"Set A"
"IVIA53872",25,3,0.107833333333333,0.106083333333333,"X4",0.298166666666667,"PD2",6,"Set A"
"IVIA53872",25,3,0.107833333333333,0.106083333333333,"X5",0.299166666666667,"PD2",6,"Set A"
"IVIA53872",25,3,0.107833333333333,0.106083333333333,"X6",0.294166666666667,"PD2",6,"Set A"
"IVIA53872",25,3,0.107833333333333,0.106083333333333,"X7",0.301916666666667,"PD2+Ca",6,"Set A"
"IVIA53872",25,3,0.107833333333333,0.106083333333333,"X8",0.313916666666667,"PD2+Ca",6,"Set A"
"IVIA53872",25,3,0.107833333333333,0.106083333333333,"X9",0.332916666666667,"PD2+Ca",6,"Set A"
"IVIA53872",25,3,0.107833333333333,0.106083333333333,"X10",0.305916666666667,"PD2+Ca",6,"Set A"
"IVIA53872",25,3,0.107833333333333,0.106083333333333,"X11",0.298916666666667,"PD2+Ca",6,"Set A"
"IVIA53872",25,3,0.107833333333333,0.106083333333333,"X12",0.274916666666667,"PD2+Ca",6,"Set A"
"XF3348",26,3,0.107833333333333,0.106083333333333,"X1",0.0731666666666667,"PD2",6,"Set A"
"XF3348",26,3,0.107833333333333,0.106083333333333,"X2",0.0881666666666667,"PD2",6,"Set A"
"XF3348",26,3,0.107833333333333,0.106083333333333,"X3",0.0841666666666667,"PD2",6,"Set A"
"XF3348",26,3,0.107833333333333,0.106083333333333,"X4",0.0831666666666667,"PD2",6,"Set A"
"XF3348",26,3,0.107833333333333,0.106083333333333,"X5",0.0881666666666667,"PD2",6,"Set A"
"XF3348",26,3,0.107833333333333,0.106083333333333,"X6",0.0741666666666667,"PD2",6,"Set A"
"XF3348",26,3,0.107833333333333,0.106083333333333,"X7",0.0869166666666667,"PD2+Ca",6,"Set A"
"XF3348",26,3,0.107833333333333,0.106083333333333,"X8",0.0859166666666667,"PD2+Ca",6,"Set A"
"XF3348",26,3,0.107833333333333,0.106083333333333,"X9",0.0939166666666667,"PD2+Ca",6,"Set A"
"XF3348",26,3,0.107833333333333,0.106083333333333,"X10",0.0929166666666667,"PD2+Ca",6,"Set A"
"XF3348",26,3,0.107833333333333,0.106083333333333,"X11",0.0869166666666667,"PD2+Ca",6,"Set A"
"XF3348",26,3,0.107833333333333,0.106083333333333,"X12",0.0959166666666667,"PD2+Ca",6,"Set A"
"IVIA5901",27,3,0.107833333333333,0.106083333333333,"X1",0.181166666666667,"PD2",6,"Set A"
"IVIA5901",27,3,0.107833333333333,0.106083333333333,"X2",0.183166666666667,"PD2",6,"Set A"
"IVIA5901",27,3,0.107833333333333,0.106083333333333,"X3",0.211166666666667,"PD2",6,"Set A"
"IVIA5901",27,3,0.107833333333333,0.106083333333333,"X4",0.212166666666667,"PD2",6,"Set A"
"IVIA5901",27,3,0.107833333333333,0.106083333333333,"X5",0.197166666666667,"PD2",6,"Set A"
"IVIA5901",27,3,0.107833333333333,0.106083333333333,"X6",0.196166666666667,"PD2",6,"Set A"
"IVIA5901",27,3,0.107833333333333,0.106083333333333,"X7",0.157916666666667,"PD2+Ca",6,"Set A"
"IVIA5901",27,3,0.107833333333333,0.106083333333333,"X8",0.142916666666667,"PD2+Ca",6,"Set A"
"IVIA5901",27,3,0.107833333333333,0.106083333333333,"X9",0.144916666666667,"PD2+Ca",6,"Set A"
"IVIA5901",27,3,0.107833333333333,0.106083333333333,"X10",0.127916666666667,"PD2+Ca",6,"Set A"
"IVIA5901",27,3,0.107833333333333,0.106083333333333,"X11",0.123916666666667,"PD2+Ca",6,"Set A"
"IVIA5901",27,3,0.107833333333333,0.106083333333333,"X12",0.153916666666667,"PD2+Ca",6,"Set A"
"WM1-1",2,1,0.10775,0.106416666666667,"X1",0.03225,"PD2",7,"Set A"
"WM1-1",2,1,0.10775,0.106416666666667,"X2",0.03925,"PD2",7,"Set A"
"WM1-1",2,1,0.10775,0.106416666666667,"X3",0.03525,"PD2",7,"Set A"
"WM1-1",2,1,0.10775,0.106416666666667,"X4",0.04125,"PD2",7,"Set A"
"WM1-1",2,1,0.10775,0.106416666666667,"X5",0.03625,"PD2",7,"Set A"
"WM1-1",2,1,0.10775,0.106416666666667,"X6",0.03625,"PD2",7,"Set A"
"WM1-1",2,1,0.10775,0.106416666666667,"X7",-0.00341666666666667,"PD2+Ca",7,"Set A"
"WM1-1",2,1,0.10775,0.106416666666667,"X8",0.0345833333333333,"PD2+Ca",7,"Set A"
"WM1-1",2,1,0.10775,0.106416666666667,"X9",0.0355833333333333,"PD2+Ca",7,"Set A"
"WM1-1",2,1,0.10775,0.106416666666667,"X10",0.0395833333333333,"PD2+Ca",7,"Set A"
"WM1-1",2,1,0.10775,0.106416666666667,"X11",0.0355833333333333,"PD2+Ca",7,"Set A"
"WM1-1",2,1,0.10775,0.106416666666667,"X12",0.0355833333333333,"PD2+Ca",7,"Set A"
"B3SN17.2",3,1,0.10775,0.106416666666667,"X1",0.10925,"PD2",7,"Set A"
"B3SN17.2",3,1,0.10775,0.106416666666667,"X2",0.13825,"PD2",7,"Set A"
"B3SN17.2",3,1,0.10775,0.106416666666667,"X3",0.14025,"PD2",7,"Set A"
"B3SN17.2",3,1,0.10775,0.106416666666667,"X4",0.14025,"PD2",7,"Set A"
"B3SN17.2",3,1,0.10775,0.106416666666667,"X5",0.16625,"PD2",7,"Set A"
"B3SN17.2",3,1,0.10775,0.106416666666667,"X6",0.15025,"PD2",7,"Set A"
"B3SN17.2",3,1,0.10775,0.106416666666667,"X7",0.185583333333333,"PD2+Ca",7,"Set A"
"B3SN17.2",3,1,0.10775,0.106416666666667,"X8",0.167583333333333,"PD2+Ca",7,"Set A"
"B3SN17.2",3,1,0.10775,0.106416666666667,"X9",0.159583333333333,"PD2+Ca",7,"Set A"
"B3SN17.2",3,1,0.10775,0.106416666666667,"X10",0.174583333333333,"PD2+Ca",7,"Set A"
"B3SN17.2",3,1,0.10775,0.106416666666667,"X11",0.166583333333333,"PD2+Ca",7,"Set A"
"B3SN17.2",3,1,0.10775,0.106416666666667,"X12",0.177583333333333,"PD2+Ca",7,"Set A"
"TemeculaL",4,1,0.10775,0.106416666666667,"X1",0.12625,"PD2",7,"Set A"
"TemeculaL",4,1,0.10775,0.106416666666667,"X2",0.13325,"PD2",7,"Set A"
"TemeculaL",4,1,0.10775,0.106416666666667,"X3",0.13125,"PD2",7,"Set A"
"TemeculaL",4,1,0.10775,0.106416666666667,"X4",0.13925,"PD2",7,"Set A"
"TemeculaL",4,1,0.10775,0.106416666666667,"X5",0.13625,"PD2",7,"Set A"
"TemeculaL",4,1,0.10775,0.106416666666667,"X6",0.14425,"PD2",7,"Set A"
"TemeculaL",4,1,0.10775,0.106416666666667,"X7",0.194583333333333,"PD2+Ca",7,"Set A"
"TemeculaL",4,1,0.10775,0.106416666666667,"X8",0.175583333333333,"PD2+Ca",7,"Set A"
"TemeculaL",4,1,0.10775,0.106416666666667,"X9",0.170583333333333,"PD2+Ca",7,"Set A"
"TemeculaL",4,1,0.10775,0.106416666666667,"X10",0.177583333333333,"PD2+Ca",7,"Set A"
"TemeculaL",4,1,0.10775,0.106416666666667,"X11",0.181583333333333,"PD2+Ca",7,"Set A"
"TemeculaL",4,1,0.10775,0.106416666666667,"X12",0.198583333333333,"PD2+Ca",7,"Set A"
"IVIA53872",5,1,0.10775,0.106416666666667,"X1",0.24325,"PD2",7,"Set A"
"IVIA53872",5,1,0.10775,0.106416666666667,"X2",0.22925,"PD2",7,"Set A"
"IVIA53872",5,1,0.10775,0.106416666666667,"X3",0.25225,"PD2",7,"Set A"
"IVIA53872",5,1,0.10775,0.106416666666667,"X4",0.27025,"PD2",7,"Set A"
"IVIA53872",5,1,0.10775,0.106416666666667,"X5",0.26825,"PD2",7,"Set A"
"IVIA53872",5,1,0.10775,0.106416666666667,"X6",0.27625,"PD2",7,"Set A"
"IVIA53872",5,1,0.10775,0.106416666666667,"X7",0.290583333333333,"PD2+Ca",7,"Set A"
"IVIA53872",5,1,0.10775,0.106416666666667,"X8",0.259583333333333,"PD2+Ca",7,"Set A"
"IVIA53872",5,1,0.10775,0.106416666666667,"X9",0.261583333333333,"PD2+Ca",7,"Set A"
"IVIA53872",5,1,0.10775,0.106416666666667,"X10",0.296583333333333,"PD2+Ca",7,"Set A"
"IVIA53872",5,1,0.10775,0.106416666666667,"X11",0.262583333333333,"PD2+Ca",7,"Set A"
"IVIA53872",5,1,0.10775,0.106416666666667,"X12",0.274583333333333,"PD2+Ca",7,"Set A"
"XF3348",6,1,0.10775,0.106416666666667,"X1",0.11125,"PD2",7,"Set A"
"XF3348",6,1,0.10775,0.106416666666667,"X2",0.11325,"PD2",7,"Set A"
"XF3348",6,1,0.10775,0.106416666666667,"X3",0.09825,"PD2",7,"Set A"
"XF3348",6,1,0.10775,0.106416666666667,"X4",0.12425,"PD2",7,"Set A"
"XF3348",6,1,0.10775,0.106416666666667,"X5",0.09325,"PD2",7,"Set A"
"XF3348",6,1,0.10775,0.106416666666667,"X6",0.10325,"PD2",7,"Set A"
"XF3348",6,1,0.10775,0.106416666666667,"X7",0.126583333333333,"PD2+Ca",7,"Set A"
"XF3348",6,1,0.10775,0.106416666666667,"X8",0.117583333333333,"PD2+Ca",7,"Set A"
"XF3348",6,1,0.10775,0.106416666666667,"X9",0.138583333333333,"PD2+Ca",7,"Set A"
"XF3348",6,1,0.10775,0.106416666666667,"X10",0.131583333333333,"PD2+Ca",7,"Set A"
"XF3348",6,1,0.10775,0.106416666666667,"X11",0.131583333333333,"PD2+Ca",7,"Set A"
"XF3348",6,1,0.10775,0.106416666666667,"X12",0.127583333333333,"PD2+Ca",7,"Set A"
"IVIA5901",7,1,0.10775,0.106416666666667,"X1",0.19525,"PD2",7,"Set A"
"IVIA5901",7,1,0.10775,0.106416666666667,"X2",0.19325,"PD2",7,"Set A"
"IVIA5901",7,1,0.10775,0.106416666666667,"X3",0.20125,"PD2",7,"Set A"
"IVIA5901",7,1,0.10775,0.106416666666667,"X4",0.18725,"PD2",7,"Set A"
"IVIA5901",7,1,0.10775,0.106416666666667,"X5",0.17525,"PD2",7,"Set A"
"IVIA5901",7,1,0.10775,0.106416666666667,"X6",0.16425,"PD2",7,"Set A"
"IVIA5901",7,1,0.10775,0.106416666666667,"X7",0.216583333333333,"PD2+Ca",7,"Set A"
"IVIA5901",7,1,0.10775,0.106416666666667,"X8",0.217583333333333,"PD2+Ca",7,"Set A"
"IVIA5901",7,1,0.10775,0.106416666666667,"X9",0.225583333333333,"PD2+Ca",7,"Set A"
"IVIA5901",7,1,0.10775,0.106416666666667,"X10",0.220583333333333,"PD2+Ca",7,"Set A"
"IVIA5901",7,1,0.10775,0.106416666666667,"X11",0.211583333333333,"PD2+Ca",7,"Set A"
"IVIA5901",7,1,0.10775,0.106416666666667,"X12",0.229583333333333,"PD2+Ca",7,"Set A"
"WM1-1",12,2,0.104,0.103416666666667,"X1",0.046,"PD2",7,"Set A"
"WM1-1",12,2,0.104,0.103416666666667,"X2",0.041,"PD2",7,"Set A"
"WM1-1",12,2,0.104,0.103416666666667,"X3",0.044,"PD2",7,"Set A"
"WM1-1",12,2,0.104,0.103416666666667,"X4",0.041,"PD2",7,"Set A"
"WM1-1",12,2,0.104,0.103416666666667,"X5",0.041,"PD2",7,"Set A"
"WM1-1",12,2,0.104,0.103416666666667,"X6",0.033,"PD2",7,"Set A"
"WM1-1",12,2,0.104,0.103416666666667,"X7",0.0435833333333333,"PD2+Ca",7,"Set A"
"WM1-1",12,2,0.104,0.103416666666667,"X8",0.0425833333333333,"PD2+Ca",7,"Set A"
"WM1-1",12,2,0.104,0.103416666666667,"X9",0.0465833333333333,"PD2+Ca",7,"Set A"
"WM1-1",12,2,0.104,0.103416666666667,"X10",0.0405833333333333,"PD2+Ca",7,"Set A"
"WM1-1",12,2,0.104,0.103416666666667,"X11",0.0435833333333333,"PD2+Ca",7,"Set A"
"WM1-1",12,2,0.104,0.103416666666667,"X12",0.0455833333333333,"PD2+Ca",7,"Set A"
"B3SN17.2",13,2,0.104,0.103416666666667,"X1",0.156,"PD2",7,"Set A"
"B3SN17.2",13,2,0.104,0.103416666666667,"X2",0.167,"PD2",7,"Set A"
"B3SN17.2",13,2,0.104,0.103416666666667,"X3",0.151,"PD2",7,"Set A"
"B3SN17.2",13,2,0.104,0.103416666666667,"X4",0.179,"PD2",7,"Set A"
"B3SN17.2",13,2,0.104,0.103416666666667,"X5",0.178,"PD2",7,"Set A"
"B3SN17.2",13,2,0.104,0.103416666666667,"X6",0.181,"PD2",7,"Set A"
"B3SN17.2",13,2,0.104,0.103416666666667,"X7",0.166583333333333,"PD2+Ca",7,"Set A"
"B3SN17.2",13,2,0.104,0.103416666666667,"X8",0.166583333333333,"PD2+Ca",7,"Set A"
"B3SN17.2",13,2,0.104,0.103416666666667,"X9",0.170583333333333,"PD2+Ca",7,"Set A"
"B3SN17.2",13,2,0.104,0.103416666666667,"X10",0.171583333333333,"PD2+Ca",7,"Set A"
